19009,Audubon County,IA,6098,6003,5865,5861,5769,5712,5635,5578
19011,Benton County,IA,26049,26079,25836,25706,25630,25611,25641,25642
19013,Black Hawk County,IA,131153,131470,131794,132781,133123,133435,132813,132648
19015,Boone County,IA,26270,26286,26137,26283,26282,26439,26419,26484
19017,Bremer County,IA,24295,24376,24491,24573,24674,24761,24784,24911
19019,Buchanan County,IA,20977,20911,20998,21027,21135,21109,21034,21202
19021,Buena Vista County,IA,20331,20282,20562,20612,20551,20302,20268,20110
19023,Butler County,IA,14918,14969,14977,14978,14958,14880,14687,14606
19025,Calhoun County,IA,10160,10062,9909,9898,9839,9790,9799,9746
19027,Carroll County,IA,20824,20853,20651,20538,20496,20420,20366,20320
19029,Cass County,IA,13929,13764,13699,13569,13394,13349,13180,13145
19031,Cedar County,IA,18502,18402,18340,18270,18318,18300,18407,18543
19033,Cerro Gordo County,IA,44093,43960,43692,43512,43166,42923,43064,43006
19035,Cherokee County,IA,12115,12028,11957,11878,11802,11485,11404,11316
19037,Chickasaw County,IA,12407,12400,12282,12268,12239,12123,12063,12005
19039,Clarke County,IA,9318,9317,9341,9245,9202,9227,9286,9374
19041,Clay County,IA,16633,16595,16540,16442,16491,16508,16325,16170
19043,Clayton County,IA,18081,18018,17948,17792,17763,17715,17647,17637
19045,Clinton County,IA,49092,49086,48700,48264,47882,47545,47236,47010
19047,Crawford County,IA,17158,17224,17323,17365,17167,17031,17036,17056
19049,Dallas County,IA,66737,69605,72176,74842,77569,80491,84185,87235
19051,Davis County,IA,8775,8770,8707,8768,8756,8777,8901,8966
19053,Decatur County,IA,8419,8245,8237,8209,8200,8123,8045,7950
19055,Delaware County,IA,17757,17624,17563,17461,17374,17371,17269,17153
19057,Des Moines County,IA,40238,40057,40222,40381,40087,39870,39625,39417
19059,Dickinson County,IA,16670,16857,16924,16876,16830,16990,17104,17199
19061,Dubuque County,IA,93930,94599,95128,95888,96408,96813,96704,97041
19063,Emmet County,IA,10268,10063,9920,9849,9792,9672,9558,9432
19065,Fayette County,IA,20858,20959,20760,20500,20274,20139,19986,19796
19067,Floyd County,IA,16317,16102,16097,16035,16009,15895,15835,15744
19069,Franklin County,IA,10702,10691,10509,10506,10432,10326,10200,10164
19071,Fremont County,IA,7437,7374,7144,7072,7032,6913,6960,6948
19073,Greene County,IA,9361,9330,9182,9158,9129,8951,9009,8981
19075,Grundy County,IA,12465,12479,12440,12343,12392,12406,12297,12333
19077,Guthrie County,IA,10935,10857,10759,10669,10681,10644,10650,10670
19079,Hamilton County,IA,15631,15462,15316,15340,15218,15232,15100,15115
19081,Hancock County,IA,11300,11294,11179,11133,11037,11023,10893,10771
19083,Hardin County,IA,17543,17372,17358,17377,17327,17252,17193,17048
19085,Harrison County,IA,14909,14764,14475,14357,14269,14144,14072,14136
19087,Henry County,IA,20103,20233,19989,20020,19820,19823,19801,19863
19089,Howard County,IA,9570,9543,9546,9436,9352,9315,9272,9228
19091,Humboldt County,IA,9792,9779,9719,9666,9624,9544,9531,9564
19093,Ida County,IA,7067,7044,7043,7073,6970,6962,6957,6865
19095,Iowa County,IA,16335,16319,16177,16279,16312,16275,16184,16103
19097,Jackson County,IA,19823,19725,19677,19510,19422,19357,19390,19366
19099,Jasper County,IA,36813,36613,36524,36718,36870,36729,36661,36966
19101,Jefferson County,IA,16829,17014,17215,17509,17693,17927,18172,18422
19103,Johnson County,IA,131293,133674,136783,139653,142100,144527,146633,149210
19105,Jones County,IA,20689,20734,20592,20508,20512,20402,20384,20536
19107,Keokuk County,IA,10509,10397,10427,10336,10282,10168,10177,10153
19109,Kossuth County,IA,15523,15392,15406,15324,15223,15153,15133,14999
19111,Lee County,IA,35847,35554,35531,35229,35052,34895,34456,34295
19113,Linn County,IA,211657,213983,215312,216235,217821,219971,221900,224115
19115,Louisa County,IA,11380,11374,11355,11336,11225,11256,11188,11184
19117,Lucas County,IA,8895,8869,8768,8686,8624,8599,8556,8534
19119,Lyon County,IA,11568,11691,11757,11695,11701,11748,11788,11792
19121,Madison County,IA,15732,15734,15638,15475,15604,15713,15794,16013
19123,Mahaska County,IA,22406,22490,22393,22405,22352,22308,22206,22235
19125,Marion County,IA,33225,33262,33266,33010,33260,33109,33149,33105
19127,Marshall County,IA,40687,40953,41007,40913,40672,40346,40160,40288
19129,Mills County,IA,15076,15028,14873,14907,14763,14882,15044,15068
19131,Mitchell County,IA,10788,10702,10711,10663,10693,10671,10657,10631
19133,Monona County,IA,9248,9235,9089,9028,8894,8863,8799,8740
19135,Monroe County,IA,7995,8059,8073,7978,7957,7925,7853,7845
19137,Montgomery County,IA,10689,10630,10540,10397,10378,10149,10134,10137
19139,Muscatine County,IA,42741,42771,42860,42931,42936,42964,42904,42880
19141,O'Brien County,IA,14408,14218,14154,14044,14036,13919,13921,13801
19143,Osceola County,IA,6455,6313,6203,6232,6227,6159,6084,6045
19145,Page County,IA,15916,15883,15689,15498,15463,15447,15335,15224
19147,Palo Alto County,IA,9398,9349,9275,9159,9118,9138,9042,9092
19149,Plymouth County,IA,24970,24808,24822,24916,24897,24898,25205,25220
19151,Pocahontas County,IA,7289,7202,7141,7110,7096,6962,6848,6846
19153,Polk County,IA,432223,438137,444302,452032,460293,467252,474768,481830
19155,Pottawattamie County,IA,93352,93471,92906,92810,93199,93532,93508,93386
19157,Poweshiek County,IA,18922,18874,18710,18581,18571,18381,18292,18314
19159,Ringgold County,IA,5114,5049,5029,4974,4961,4974,4989,5034
19161,Sac County,IA,10354,10222,10161,10032,10048,9966,9818,9817
19163,Scott County,IA,165261,166521,168266,170071,171118,171724,172045,172509
19165,Shelby County,IA,12172,11986,12020,11894,11873,11794,11672,11628
19167,Sioux County,IA,33737,33984,34269,34454,34566,34687,34891,34860
19169,Story County,IA,89627,90797,91730,93462,95310,96348,96816,97502
19171,Tama County,IA,17718,17610,17501,17429,17308,17204,17179,17058
19173,Taylor County,IA,6319,6303,6262,6226,6164,6263,6237,6178
19175,Union County,IA,12511,12549,12580,12607,12615,12425,12390,12450
19177,Van Buren County,IA,7579,7514,7449,7437,7392,7297,7255,7157
19179,Wapello County,IA,35666,35463,35425,35474,35382,35433,35270,35044
19181,Warren County,IA,46340,46628,46883,47348,47830,48466,49343,50163
19183,Washington County,IA,21690,21819,21903,21941,22017,22128,22109,22281
19185,Wayne County,IA,6419,6334,6326,6382,6374,6355,6437,6476
19187,Webster County,IA,37883,37728,37313,37312,37042,37015,36752,36605
19189,Winnebago County,IA,10836,10683,10590,10417,10541,10578,10601,10587
19191,Winneshiek County,IA,21075,21043,21037,20838,20693,20732,20409,20201
19193,Woodbury County,IA,102354,102622,102290,102195,102200,102455,102707,102429
19195,Worth County,IA,7590,7566,7501,7495,7562,7507,7475,7469
19197,Wright County,IA,13179,13030,13021,12980,12902,12840,12816,12784
20001,Allen County,KS,13357,13339,13294,13054,12882,12657,12647,12519
20003,Anderson County,KS,8103,8059,7918,7854,7882,7817,7814,7833
20005,Atchison County,KS,16858,16754,16774,16688,16524,16414,16373,16332
20007,Barber County,KS,4856,4926,4872,4914,4886,4828,4682,4586
20009,Barton County,KS,27674,27703,27537,27458,27329,27163,26911,26476
20011,Bourbon County,KS,15136,14941,14874,14828,14794,14736,14672,14754
20013,Brown County,KS,9968,9972,9865,9911,9783,9704,9642,9641
20015,Butler County,KS,65906,65826,65662,65658,65867,66250,66648,66878
20017,Chase County,KS,2783,2768,2742,2689,2653,2654,2644,2683
20019,Chautauqua County,KS,3649,3609,3561,3531,3459,3389,3385,3363
20021,Cherokee County,KS,21522,21352,21186,20893,20759,20517,20220,20115
20023,Cheyenne County,KS,2714,2693,2667,2671,2685,2673,2671,2683
20025,Clark County,KS,2199,2120,2165,2179,2114,2081,2065,2004
20027,Clay County,KS,8546,8526,8501,8386,8300,8294,8079,7958
20029,Cloud County,KS,9519,9417,9412,9350,9327,9185,9100,8991
20031,Coffey County,KS,8585,8486,8468,8378,8398,8293,8348,8224
20033,Comanche County,KS,1883,1880,1910,1923,1947,1825,1851,1790
20035,Cowley County,KS,36308,36235,36251,36142,35844,35690,35621,35361
20037,Crawford County,KS,39176,39184,39313,39227,39208,39032,38992,39034
20039,Decatur County,KS,2957,2926,2883,2908,2898,2925,2837,2885
20041,Dickinson County,KS,19775,19679,19701,19426,19299,19203,18981,18902
20043,Doniphan County,KS,7960,7957,7887,7871,7839,7786,7729,7727
20045,Douglas County,KS,111224,112381,113215,114554,116323,117866,119492,120793
20047,Edwards County,KS,3054,3023,2970,2969,3018,2950,2900,2893
20049,Elk County,KS,2867,2786,2661,2633,2694,2571,2511,2498
20051,Ellis County,KS,28424,28752,29074,29012,28934,28929,28823,28689
20053,Ellsworth County,KS,6512,6458,6459,6363,6346,6305,6311,6330
20055,Finney County,KS,36951,37115,37134,37076,37137,37191,36998,37084
20057,Ford County,KS,34024,34433,34765,34937,34893,34578,34501,34381
20059,Franklin County,KS,25984,25846,25817,25725,25531,25461,25547,25733
20061,Geary County,KS,35247,35275,37886,36777,36459,36682,35208,33855
20063,Gove County,KS,2697,2730,2765,2799,2753,2703,2630,2631
20065,Graham County,KS,2606,2639,2584,2592,2557,2592,2568,2495
20067,Grant County,KS,7825,7894,7832,7847,7794,7727,7685,7526
20069,Gray County,KS,6026,6087,5966,5982,6052,6050,5980,5958
20071,Greeley County,KS,1259,1255,1268,1283,1301,1299,1280,1249
20073,Greenwood County,KS,6680,6609,6426,6358,6288,6233,6132,6123
20075,Hamilton County,KS,2710,2645,2663,2629,2647,2561,2629,2640
20077,Harper County,KS,6008,5938,5863,5843,5832,5783,5680,5590
20079,Harvey County,KS,34740,34700,34782,34729,34584,34783,34774,34544
20081,Haskell County,KS,4273,4233,4214,4121,4099,4092,4038,4053
20083,Hodgeman County,KS,1919,1957,1929,1925,1888,1866,1833,1842
20085,Jackson County,KS,13464,13424,13399,13309,13438,13284,13259,13318
20087,Jefferson County,KS,19137,18956,18877,18789,18821,18814,18856,18998
20089,Jewell County,KS,3067,3093,3057,3063,3047,2966,2888,2850
20091,Johnson County,KS,545708,552760,559388,566287,572885,578920,584716,591178
20093,Kearny County,KS,4002,3965,3982,3920,3939,3934,3900,3960
20095,Kingman County,KS,7857,7889,7824,7800,7678,7628,7414,7360
20097,Kiowa County,KS,2569,2558,2512,2534,2529,2566,2504,2485
20099,Labette County,KS,21538,21380,21169,20878,20781,20632,20330,20145
20101,Lane County,KS,1736,1744,1683,1698,1666,1630,1600,1559
20103,Leavenworth County,KS,76529,77053,77626,78057,78516,79010,80115,81095
20105,Lincoln County,KS,3244,3232,3178,3159,3182,3142,3077,3043
20107,Linn County,KS,9627,9612,9485,9544,9536,9580,9626,9726
20109,Logan County,KS,2769,2761,2789,2771,2764,2781,2812,2821
20111,Lyon County,KS,33650,33632,33534,33463,33134,33119,33400,33392
20113,McPherson County,KS,29097,29114,29181,29373,28863,28615,28402,28708
20115,Marion County,KS,12670,12543,12373,12200,12182,12044,12022,11986
20117,Marshall County,KS,10111,9980,10021,9968,9940,9839,9801,9745
20119,Meade County,KS,4596,4519,4381,4285,4344,4293,4251,4303
20121,Miami County,KS,32884,32735,32669,32834,32873,32751,32963,33461
20123,Mitchell County,KS,6336,6283,6301,6307,6244,6286,6186,6128
20125,Montgomery County,KS,35353,34778,34476,34442,34067,33384,32867,32556
20127,Morris County,KS,5920,5866,5850,5721,5667,5624,5556,5455
20129,Morton County,KS,3240,3178,3130,3119,3045,2952,2800,2740
20131,Nemaha County,KS,10159,10087,10067,10093,10081,10081,10100,10118
20133,Neosho County,KS,16480,16445,16419,16381,16328,16262,16058,16015
20135,Ness County,KS,3104,3117,3079,3087,3081,3010,2956,2869
20137,Norton County,KS,5665,5656,5587,5614,5533,5539,5506,5441
20139,Osage County,KS,16276,16340,16176,16080,15968,15859,15789,15772
20141,Osborne County,KS,3847,3828,3805,3796,3750,3642,3624,3610
20143,Ottawa County,KS,6096,6063,6028,6043,6028,5934,5919,5863
20145,Pawnee County,KS,6980,6978,6862,6864,6823,6771,6742,6680
20147,Phillips County,KS,5634,5541,5522,5560,5494,5415,5393,5370
20149,Pottawatomie County,KS,21729,22028,22332,22576,22744,23121,23593,23908
20151,Pratt County,KS,9639,9644,9764,9783,9761,9685,9572,9547
20153,Rawlins County,KS,2496,2507,2507,2560,2539,2504,2501,2497
20155,Reno County,KS,64549,64425,64212,64083,63678,63488,63040,62510
20157,Republic County,KS,4938,4891,4825,4767,4737,4681,4651,4691
20159,Rice County,KS,10114,10099,9994,9978,9970,9925,9809,9660
20161,Riley County,KS,71564,73350,77408,76807,76295,76659,74548,74172
20163,Rooks County,KS,5194,5198,5219,5193,5204,5180,5120,5043
20165,Rush County,KS,3314,3211,3209,3178,3162,3099,3074,3103
20167,Russell County,KS,7004,6989,6992,6978,7007,7045,6990,6915
20169,Saline County,KS,55815,55823,55896,55810,55566,55491,55070,54734
20171,Scott County,KS,4960,4923,4889,4943,5003,4989,5011,4961
20173,Sedgwick County,KS,499169,500918,504112,506455,508921,510715,512641,513687
20175,Seward County,KS,22979,23163,23400,23354,23297,23174,22756,22159
20177,Shawnee County,KS,178352,178897,178943,178615,178487,178515,178154,178187
20179,Sheridan County,KS,2530,2501,2491,2500,2503,2475,2482,2527
20181,Sherman County,KS,6018,6054,6121,6091,6067,5960,5945,5930
20183,Smith County,KS,3860,3791,3753,3699,3729,3690,3678,3668
20185,Stafford County,KS,4429,4382,4352,4343,4286,4220,4200,4207
20187,Stanton County,KS,2245,2212,2154,2176,2133,2066,2100,2060
20189,Stevens County,KS,5752,5637,5753,5819,5831,5786,5655,5612
20191,Sumner County,KS,24117,23785,23635,23535,23379,23406,23203,23159
20193,Thomas County,KS,7930,7939,7931,7933,7828,7875,7811,7788
20195,Trego County,KS,3006,2953,2941,2945,2895,2906,2863,2884
20197,Wabaunsee County,KS,7045,7031,6988,7019,6932,6873,6890,6874
20199,Wallace County,KS,1480,1525,1523,1560,1502,1506,1505,1524
20201,Washington County,KS,5785,5819,5729,5628,5612,5569,5568,5485
20203,Wichita County,KS,2238,2257,2227,2190,2181,2160,2131,2125
20205,Wilson County,KS,9393,9242,9124,9094,8976,8852,8693,8675
20207,Woodson County,KS,3309,3322,3275,3216,3188,3145,3195,3147
20209,Wyandotte County,KS,157641,158022,159471,160940,162106,163384,164418,165288
21001,Adair County,KY,18754,18984,18929,19110,19246,19298,19379,19485
21003,Allen County,KY,20046,20181,20239,20319,20497,20662,20729,20933
21005,Anderson County,KY,21427,21522,21657,21706,21824,21865,22144,22544
21007,Ballard County,KY,8261,8270,8288,8255,8191,8217,8057,8039
21009,Barren County,KY,42124,42324,42607,42924,43028,43549,43789,43801
21011,Bath County,KY,11616,11714,11781,11975,12129,12194,12271,12378
21013,Bell County,KY,28708,28656,28295,28041,27841,27379,27192,26894
21015,Boone County,KY,119362,121510,122986,124495,126241,127793,129154,130728
21017,Bourbon County,KY,19929,19983,19963,19928,19976,20093,20057,20029
21019,Boyd County,KY,49607,49417,49253,48907,48840,48507,48196,47979
21021,Boyle County,KY,28643,28760,28978,29579,29760,29714,29888,29924
21023,Bracken County,KY,8514,8505,8451,8410,8347,8278,8350,8267
21025,Breathitt County,KY,13856,13785,13608,13524,13362,13361,13189,12946
21027,Breckinridge County,KY,20033,20263,20072,20040,19878,19971,19954,20111
21029,Bullitt County,KY,74509,75209,75925,76897,78053,78707,79209,80246
21031,Butler County,KY,12727,12710,12728,12693,12726,12723,12701,12831
21033,Caldwell County,KY,13005,13020,12988,12882,12847,12747,12619,12639
21035,Calloway County,KY,37343,37655,38021,38323,38423,38642,38772,38919
21037,Campbell County,KY,90611,91063,90887,90999,91592,91906,92034,92488
21039,Carlisle County,KY,5089,5041,5033,4963,4966,4860,4816,4846
21041,Carroll County,KY,10805,10971,10837,10801,10708,10654,10599,10713
21043,Carter County,KY,27741,27624,27639,27589,27511,27436,27246,27144
21045,Casey County,KY,15979,15905,16023,16004,15772,15737,15761,15750
21047,Christian County,KY,74122,73467,74914,73619,73327,73095,71735,70416
21049,Clark County,KY,35605,35438,35695,35553,35631,35666,35889,36046
21051,Clay County,KY,21661,21596,21525,21195,21096,20990,20683,20366
21053,Clinton County,KY,10244,10157,10269,10171,10198,10177,10220,10276
21055,Crittenden County,KY,9297,9248,9223,9179,9175,9170,9163,9084
21057,Cumberland County,KY,6870,6876,6864,6800,6731,6748,6736,6706
21059,Daviess County,KY,96715,97185,97879,98289,98421,99364,99844,100374
21061,Edmonson County,KY,12212,12213,12077,12042,11993,11986,12068,12226
21063,Elliott County,KY,7845,7783,7634,7552,7535,7548,7507,7523
21065,Estill County,KY,14706,14648,14499,14479,14439,14370,14345,14277
21067,Fayette County,KY,296702,301368,305303,308591,310886,315055,319052,321959
21069,Fleming County,KY,14409,14495,14541,14549,14487,14588,14506,14446
21071,Floyd County,KY,39931,39752,39138,38471,37994,37529,36969,36271
21073,Franklin County,KY,49263,49294,49420,49424,49688,50008,50241,50485
21075,Fulton County,KY,6806,6745,6563,6387,6267,6269,6180,6192
21077,Gallatin County,KY,8614,8608,8536,8553,8612,8591,8728,8776
21079,Garrard County,KY,16949,16875,17017,17003,16986,17219,17398,17523
21081,Grant County,KY,24681,24758,24507,24553,24819,24734,24908,24984
21083,Graves County,KY,37225,37568,37516,37339,37523,37165,37148,37121
21085,Grayson County,KY,25786,25752,25797,25953,26065,26130,26140,26358
21087,Green County,KY,11234,11192,11282,11156,11028,10970,11001,11065
21089,Greenup County,KY,36892,36829,36673,36475,36288,35982,35795,35518
21091,Hancock County,KY,8551,8589,8643,8630,8685,8645,8737,8801
21093,Hardin County,KY,106952,107479,108175,108884,108425,106224,106893,108071
21095,Harlan County,KY,29219,29120,28673,28486,28016,27507,27016,26713
21097,Harrison County,KY,18808,18686,18600,18535,18610,18636,18588,18781
21099,Hart County,KY,18192,18293,18404,18462,18504,18404,18527,18757
21101,Henderson County,KY,46260,46327,46422,46344,46381,46365,46244,45928
21103,Henry County,KY,15375,15370,15326,15418,15543,15566,15853,16006
21105,Hickman County,KY,4859,4781,4735,4707,4677,4608,4612,4520
21107,Hopkins County,KY,46840,46844,46619,46431,46172,46067,45708,45547
21109,Jackson County,KY,13484,13388,13312,13397,13313,13330,13373,13431
21111,Jefferson County,KY,742018,746337,751377,757955,761099,764341,767335,771158
21113,Jessamine County,KY,48682,48895,49465,50069,50848,51788,52255,53375
21115,Johnson County,KY,23384,23418,23411,23463,23257,23137,22870,22594
21117,Kenton County,KY,160006,160408,161320,162660,163195,164084,164596,165399
21119,Knott County,KY,16336,16291,16108,16070,15923,15657,15510,15291
21121,Knox County,KY,31846,31877,31502,31647,31518,31404,31324,31227
21123,Larue County,KY,14179,14189,14061,14031,14119,14122,14033,14205
21125,Laurel County,KY,58992,59327,59480,59629,59840,59870,59990,60174
21127,Lawrence County,KY,15865,15942,15896,15903,15889,15862,15846,15719
21129,Lee County,KY,7719,7710,7584,6881,6797,6740,6598,6570
21131,Leslie County,KY,11278,11237,11141,10986,10833,10646,10439,10334
21133,Letcher County,KY,24542,24383,24020,23548,23366,23055,22749,22339
21135,Lewis County,KY,13826,13793,13763,13676,13750,13586,13475,13339
21137,Lincoln County,KY,24740,24737,24424,24458,24447,24360,24346,24456
21139,Livingston County,KY,9520,9503,9437,9331,9331,9295,9215,9269
21141,Logan County,KY,26850,26829,26711,26971,26808,26737,26657,27060
21143,Lyon County,KY,8331,8435,8449,8454,8413,8310,8083,8082
21145,McCracken County,KY,65543,65829,65631,65370,65352,64976,65342,65385
21147,McCreary County,KY,18324,18287,18054,17929,17921,17868,17555,17465
21149,McLean County,KY,9506,9502,9490,9455,9410,9399,9342,9201
21151,Madison County,KY,83468,84770,85390,85905,87058,88156,89537,91226
21153,Magoffin County,KY,13309,13223,13068,12944,12981,12779,12674,12538
21155,Marion County,KY,19826,19984,19898,19895,19051,19191,19143,19395
21157,Marshall County,KY,31448,31255,31255,31203,30983,31045,31273,31382
21159,Martin County,KY,12913,12847,12742,12667,12510,12297,11947,11452
21161,Mason County,KY,17505,17548,17467,17330,17137,17036,17158,17174
21163,Meade County,KY,28722,29651,29264,29240,29102,27749,28014,28154
21165,Menifee County,KY,6367,6414,6335,6339,6299,6367,6446,6455
21167,Mercer County,KY,21329,21279,21314,21263,21345,21370,21393,21521
21169,Metcalfe County,KY,10130,10052,9967,9944,9982,9908,10010,10107
21171,Monroe County,KY,10969,10913,10840,10702,10666,10617,10579,10659
21173,Montgomery County,KY,26547,26752,26865,27232,27360,27569,27661,27928
21175,Morgan County,KY,13727,13721,13533,13368,13351,13262,13235,13188
21177,Muhlenberg County,KY,31656,31527,31388,31331,31307,31248,31064,30816
21179,Nelson County,KY,43625,44060,44407,44544,44857,45103,45512,45640
21181,Nicholas County,KY,7126,7086,7008,7007,7048,7058,7063,7130
21183,Ohio County,KY,23822,23973,24013,23965,23941,24027,24196,24182
21185,Oldham County,KY,60409,60736,62063,62994,63924,64496,65336,66415
21187,Owen County,KY,10847,10816,10750,10634,10646,10724,10663,10765
21189,Owsley County,KY,4748,4808,4684,4602,4505,4447,4495,4435
21191,Pendleton County,KY,14916,14658,14542,14556,14472,14475,14576,14573
21193,Perry County,KY,28683,28713,28317,28001,27570,27357,27165,26553
21195,Pike County,KY,65069,64906,64587,63847,62953,61803,60443,58883
21197,Powell County,KY,12644,12620,12479,12479,12361,12236,12295,12374
21199,Pulaski County,KY,63185,63499,63505,63749,63830,63827,64014,64449
21201,Robertson County,KY,2275,2290,2216,2216,2187,2135,2135,2134
21203,Rockcastle County,KY,17081,17109,17064,16747,16827,16933,16871,16698
21205,Rowan County,KY,23370,23559,23801,24207,24231,24604,24402,24517
21207,Russell County,KY,17573,17684,17597,17703,17750,17657,17770,17775
21209,Scott County,KY,47354,47965,48990,49987,51212,52120,53416,54873
21211,Shelby County,KY,42258,42869,43619,44362,45027,45752,46592,47421
21213,Simpson County,KY,17336,17302,17552,17688,17751,17874,17985,18108
21215,Spencer County,KY,17116,17382,17437,17597,17733,17984,18239,18507
21217,Taylor County,KY,24673,24993,25076,25149,25372,25601,25437,25472
21219,Todd County,KY,12429,12410,12597,12450,12409,12420,12362,12243
21221,Trigg County,KY,14329,14221,14419,14308,14136,14228,14313,14444
21223,Trimble County,KY,8812,8817,8851,8818,8735,8744,8627,8561
21225,Union County,KY,15277,15262,15083,15068,15083,14966,14792,14668
21227,Warren County,KY,114324,115809,117252,119192,121005,123737,126341,128845
21229,Washington County,KY,11725,11742,11822,11838,11895,12008,12130,12126
21231,Wayne County,KY,20847,20889,20818,20775,20609,20607,20753,20716
21233,Webster County,KY,13576,13521,13455,13354,13191,13162,13174,13018
21235,Whitley County,KY,35723,35861,35782,35878,35846,36092,36103,36214
21237,Wolfe County,KY,7361,7363,7194,7281,7252,7244,7215,7264
21239,Woodford County,KY,25034,24921,25074,25285,25536,25806,26091,26368
22001,Acadia Parish,LA,61859,61826,61984,62284,62664,62696,62800,62590
22003,Allen Parish,LA,25721,25741,25632,25676,25724,25630,25686,25621
22005,Ascension Parish,LA,107870,109996,112203,114572,117263,119376,121488,122948
22007,Assumption Parish,LA,23334,23176,23067,23191,23038,22895,22755,22526
22009,Avoyelles Parish,LA,42110,41795,41588,41290,41121,41042,41040,40980
22011,Beauregard Parish,LA,35834,36090,36343,36278,36261,36526,36998,36928
22013,Bienville Parish,LA,14308,14261,14194,13966,13789,13830,13806,13638
22015,Bossier Parish,LA,117627,120023,123130,123965,124916,125722,126252,127634
22017,Caddo Parish,LA,255657,256997,257364,255255,252789,251577,249145,246581
22019,Calcasieu Parish,LA,193036,193813,194506,195506,196641,198542,200632,202445
22021,Caldwell Parish,LA,10154,10128,10046,9981,9946,10052,10071,9950
22023,Cameron Parish,LA,6907,6662,6620,6703,6715,6815,6886,6912
22025,Catahoula Parish,LA,10378,10284,10246,10255,10140,10038,9910,9875
22027,Claiborne Parish,LA,17175,16936,16872,16671,16411,16266,16164,15969
22029,Concordia Parish,LA,20839,20835,20495,20496,20474,20227,19994,19866
22031,De Soto Parish,LA,26668,26774,27022,27092,27066,27111,27211,27340
22033,East Baton Rouge Parish,LA,440625,441158,442980,444451,445887,446496,447731,446268
22035,East Carroll Parish,LA,7737,7657,7577,7498,7440,7275,7249,7126
22037,East Feliciana Parish,LA,20160,20086,19862,19605,19682,19545,19523,19412
22039,Evangeline Parish,LA,33956,33822,33751,33834,33763,33734,33710,33708
22041,Franklin Parish,LA,20810,20768,20572,20507,20428,20379,20364,20260
22043,Grant Parish,LA,22335,22370,22379,22280,22331,22279,22297,22336
22045,Iberia Parish,LA,73270,73504,73783,73886,73758,73833,73077,72176
22047,Iberville Parish,LA,33391,33353,33331,33376,33136,33152,32917,33027
22049,Jackson Parish,LA,16309,16350,16265,16132,15991,15946,15847,15846
22051,Jefferson Parish,LA,432679,434034,434559,435197,435585,436888,438485,439036
22053,Jefferson Davis Parish,LA,31634,31590,31448,31299,31450,31428,31370,31477
22055,Lafayette Parish,LA,222159,224375,227197,231418,235834,239665,241746,242485
22057,Lafourche Parish,LA,96737,97011,97177,97254,97901,98363,98617,98426
22059,LaSalle Parish,LA,14907,14930,14854,14812,14870,14984,15052,14933
22061,Lincoln Parish,LA,46858,47053,47090,47313,47342,47634,47647,47744
22063,Livingston Parish,LA,128709,130160,131843,134029,135579,137564,140080,138228
22065,Madison Parish,LA,12105,11975,12211,11908,11819,11552,11485,11316
22067,Morehouse Parish,LA,27872,27476,27377,26935,26653,26309,25914,25641
22069,Natchitoches Parish,LA,39526,39371,39337,39112,39126,39003,38995,39021
22071,Orleans Parish,LA,347824,360661,370080,379125,384763,390711,393021,393292
22073,Ouachita Parish,LA,153969,154594,155244,156061,156382,156911,156937,155874
22075,Plaquemines Parish,LA,23123,23588,23837,23524,23322,23450,23327,23348
22077,Pointe Coupee Parish,LA,22816,22797,22670,22420,22305,22204,22156,22268
22079,Rapides Parish,LA,131772,132004,132057,132359,132302,131993,132097,131648
22081,Red River Parish,LA,9099,9082,9074,8964,8765,8715,8634,8536
22083,Richland Parish,LA,20760,20889,20919,20919,20764,20550,20452,20411
22085,Sabine Parish,LA,24233,24425,24326,24261,24122,24229,24093,24018
22087,St. Bernard Parish,LA,36823,39505,41489,43435,44447,45439,45814,46202
22089,St. Charles Parish,LA,52815,52376,52432,52646,52732,52647,52864,52749
22091,St. Helena Parish,LA,11195,10954,10978,10771,10516,10455,10439,10363
22093,St. James Parish,LA,22052,21784,21638,21615,21523,21486,21432,21367
22095,St. John the Baptist Parish,LA,45606,45052,44728,43578,43743,43585,43480,43441
22097,St. Landry Parish,LA,83492,83430,83464,83408,83665,83625,83703,83497
22099,St. Martin Parish,LA,52261,52778,52657,52915,53281,53868,53809,54171
22101,St. Mary Parish,LA,54556,54135,53545,53550,53273,52920,52174,50973
22103,St. Tammany Parish,LA,234533,236780,239139,242074,245511,249320,252772,256327
22105,Tangipahoa Parish,LA,121485,122629,123637,125443,126954,128735,130623,132497
22107,Tensas Parish,LA,5231,5092,4999,4934,4854,4774,4677,4615
22109,Terrebonne Parish,LA,111514,111593,111720,112684,113512,113928,113123,112086
22111,Union Parish,LA,22837,22754,22525,22449,22556,22499,22609,22571
22113,Vermilion Parish,LA,58112,58210,58672,59308,59567,59979,60214,60136
22115,Vernon Parish,LA,52721,52243,54123,52832,52852,51497,51621,50726
22117,Washington Parish,LA,47120,47155,46709,46445,46353,46389,46424,46633
22119,Webster Parish,LA,41196,41233,40905,40665,40299,40076,39795,39378
22121,West Baton Rouge Parish,LA,23953,24097,24146,24632,25187,25570,25937,26265
22123,West Carroll Parish,LA,11575,11516,11499,11454,11527,11282,11128,10981
22125,West Feliciana Parish,LA,15640,15504,15463,15448,15368,15357,15325,15380
22127,Winn Parish,LA,15302,15148,15101,14849,14819,14643,14533,14311
